Sale_id,bbl_id,year,nbhd,bldg_ctgy,tax_cls_p,block,lot,zip,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,yr_built,tax_cls_s,bldg_cls_s,sale_date,price,long,lat,airport,atm,bank,bar,book_store,bus_station,cafe,church,city_hall,doctor,fire_station,gas_station,gym,hospital,library,lodging,mosque,movie_theater,museum,night_club,park,parking,police,restaurant,school,shopping_mall,store,supermarket,train_station,auth_search,quarter,month,Unemployment_rate,Mortgage_rate,gdp,real_estate_output,days_since_start_datset,days_since_lehman_brothers,days_since_hurricane_sandy
86389,5618317,2008,GRYMES HILL,01  ONE FAMILY HOMES,1,618,317,10301,1,0,1,4160,2600,1955,1,A2,39651,547000.0,-74.0937865706,40.6185094719,0.0,3.0,1.0,1.0,2.0,17.0,1.0,1.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,False,Q_3,July,5.8,6.426,14891.6,2691.8,2028,-55,-1560
86392,5619100,2008,GRYMES HILL,01  ONE FAMILY HOMES,1,619,100,10301,1,0,1,8080,1340,1960,1,A2,39596,685000.0,-74.0887989803,40.6194494074,0.0,4.0,1.0,0.0,2.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,0.0,20.0,0.0,0.0,False,Q_2,May,5.4,6.036,14963.4,2691.8,1973,-110,-1615
86393,562224,2008,GRYMES HILL,01  ONE FAMILY HOMES,1,622,24,10304,1,0,1,2902,2595,2007,1,A5,39688,413712.0,-74.0892579765,40.6152056004,0.0,9.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,4.0,0.0,41.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2065,-18,-1523
86396,562241,2008,GRYMES HILL,01  ONE FAMILY HOMES,1,622,41,10304,1,0,1,10542,1344,1955,1,A2,39694,572500.0,-74.0904651197,40.6155861832,0.0,8.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,9.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,6.0,0.0,36.0,0.0,0.0,False,Q_3,September,6.1,6.0375,14891.6,2691.8,2071,-12,-1517
86403,563184,2008,GRYMES HILL,01  ONE FAMILY HOMES,1,631,84,10301,1,0,1,8650,2610,1950,1,A2,39458,375000.0,-74.0943105019,40.6120176037,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,0.0,6.0,1.0,0.0,False,Q_1,January,5.0,5.758,14889.5,2691.8,1835,-248,-1753
86404,56162,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,616,2,10304,2,0,2,1722,2280,2004,1,B9,39751,395500.0,-74.085621162,40.6216613766,0.0,7.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,4.0,6.0,0.0,27.0,0.0,0.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2128,45,-1460
86405,56168,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,616,8,10304,2,0,2,4305,2280,2004,1,B9,39491,471600.0,-74.0859165933,40.6216995833,0.0,7.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,6.0,0.0,27.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1868,-215,-1720
86406,561611,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,616,11,10304,2,0,2,3846,2280,2004,1,B9,39472,471600.0,-74.0860527805,40.6211587572,0.0,9.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,27.0,0.0,0.0,False,Q_1,January,5.0,5.758,14889.5,2691.8,1849,-234,-1739
86409,561618,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,616,18,10304,2,0,2,1442,2280,2004,1,B9,39490,467353.0,-74.0857429427,40.6211205616,0.0,9.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,27.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1867,-216,-1721
86411,561629,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,616,29,10304,2,0,2,2051,2280,2004,1,B9,39555,469482.0,-74.0858762237,40.6211204622,0.0,9.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,0.0,27.0,0.0,0.0,False,Q_2,April,5.0,5.9175,14963.4,2691.8,1932,-151,-1656
86412,56221,2008,GRYMES HILL,02  TWO FAMILY HOMES,1,622,1,10304,1,0,1,2972,794,2005,1,B2,39485,475000.0,-74.0878495554,40.6151380656,0.0,9.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,9.66666666666667,0.0,5.0,1.0,0.0,0.666666666666667,0.0,1.33333333333333,0.0,0.0,0.0,3.33333333333333,0.0,0.0,8.0,6.0,0.0,43.3333333333333,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1862,-221,-1726
86442,5630922,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6309,22,10312,1,0,1,5000,1764,1970,1,A2,39703,300000.0,-74.1898776744,40.5384208983,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_3,September,6.1,6.0375,14891.6,2691.8,2080,-3,-1508
86449,563341,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6334,1,10312,1,0,1,6048,1320,1965,1,A1,39454,475000.0,-74.1944902707,40.5372850569,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,7.5,0.0,0.5,False,Q_1,January,5.0,5.758,14889.5,2691.8,1831,-252,-1757
86452,5633822,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6338,22,10312,1,0,1,4000,1384,1935,1,A1,39525,440000.0,-74.1944685304,40.5409411926,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,False,Q_1,March,5.1,5.97,14889.5,2691.8,1902,-181,-1686
86453,5633858,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6338,58,10312,1,0,1,4000,1865,1975,1,A2,39545,490000.0,-74.1949768718,40.5400647333,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,False,Q_2,April,5.0,5.9175,14963.4,2691.8,1922,-161,-1666
86456,56339125,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6339,125,10312,1,0,1,4500,2040,1970,1,A2,39505,570000.0,-74.1948576311,40.5423568592,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1882,-201,-1706
86465,5654062,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6540,62,10312,1,0,1,9750,2400,2000,1,A1,39644,1350000.0,-74.1842182086,40.5213738052,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,Q_3,July,5.8,6.426,14891.6,2691.8,2021,-62,-1567
86468,5654818,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6548,18,10312,1,0,1,6000,4720,2004,1,A1,39744,900000.0,-74.1849774792,40.5253964927,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2121,38,-1467
86470,5655220,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6552,20,10312,1,0,1,5734,4035,2007,1,A1,39631,450000.0,-74.1821794238,40.5281979397,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,Q_3,July,5.8,6.426,14891.6,2691.8,2008,-75,-1580
86471,5656112,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6561,12,10312,1,0,1,4079,1626,1986,1,A1,39521,599900.0,-74.1872588784,40.5334131594,0.0,4.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,6.0,0.0,15.0,0.0,1.0,False,Q_1,March,5.1,5.97,14889.5,2691.8,1898,-185,-1690
86472,5656182,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6561,82,10312,1,0,1,4560,1904,1970,1,A1,39464,45000.0,-74.1877484142,40.5322320874,0.0,4.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,6.0,0.0,15.0,0.0,1.0,False,Q_1,January,5.0,5.758,14889.5,2691.8,1841,-242,-1747
86473,5656196,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6561,96,10312,1,0,1,4560,2220,1915,1,A2,39702,384334.0,-74.1881239721,40.5327392643,0.0,4.0,2.0,2.0,0.0,7.0,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,4.0,0.0,15.0,0.0,1.0,False,Q_3,September,6.1,6.0375,14891.6,2691.8,2079,-4,-1509
86475,5656947,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6569,47,10312,1,0,1,4000,2571,1950,1,A1,39736,521250.0,-74.1879866603,40.5325226484,0.0,4.0,2.0,2.0,0.0,7.5,1.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,5.0,0.0,15.0,0.0,1.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2113,30,-1475
86483,5681623,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6816,23,10312,1,0,1,10644,720,1960,1,A2,39485,650500.0,-74.1939724813,40.532422112,0.0,4.0,2.0,1.0,0.0,8.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,3.0,0.0,17.0,0.0,1.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1862,-221,-1726
86486,568203,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6820,3,10312,1,0,1,4000,2120,2009,1,A2,39667,458212.0,-74.1947338906,40.5319953759,0.0,4.0,2.0,1.0,0.0,7.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,1.0,0.0,7.0,4.0,0.0,17.0,0.0,1.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2044,-39,-1544
86488,5682837,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6828,37,10312,1,0,1,3594,3002,2004,1,A1,39723,400000.0,-74.1946062841,40.5363543665,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,12.0,0.0,1.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2100,17,-1488
86489,5682839,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6828,39,10312,1,0,1,3709,3002,2004,1,A1,39749,690000.0,-74.1947069293,40.5363240028,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,0.0,0.0,12.0,0.0,1.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2126,43,-1462
86493,5683510,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6835,10,10312,1,0,1,12028,3000,1931,1,A1,39667,790000.0,-74.1950041261,40.5383080029,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2044,-39,-1544
86500,56843179,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6843,179,10312,1,0,1,4000,2200,1970,1,A2,39672,559376.0,-74.1973674549,40.5393964027,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2049,-34,-1539
86502,5684739,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6847,39,10312,1,0,1,4725,1720,1965,1,A2,39745,517607.0,-74.1991109709,40.5425444446,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2122,39,-1466
86503,5684865,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6848,65,10312,2,0,2,3800,1880,1970,1,A2,39484,499999.0,-74.1982693189,40.5414232701,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1861,-222,-1727
86505,5685092,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6850,92,10312,1,0,1,3895,1820,1965,1,A2,39776,445000.0,-74.1982814464,40.5406601896,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_4,November,6.8,6.0875,14577.0,2691.8,2153,70,-1435
86506,568698,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6869,8,10309,1,0,1,5000,4010,2006,1,A1,39701,885877.0,-74.2007386736,40.5346337855,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,Q_3,September,6.1,6.0375,14891.6,2691.8,2078,-5,-1510
86507,568698,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6869,8,10309,1,0,1,5000,4010,2006,1,A1,39462,880786.0,-74.2005877013,40.5346752216,0.0,0.0,0.0,0.0,0.0,5.66666666666667,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,Q_1,January,5.0,5.758,14889.5,2691.8,1839,-244,-1749
86511,5686959,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6869,59,10309,1,0,1,3800,1182,1955,1,A0,39799,575000.0,-74.1999708252,40.5341081199,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,False,Q_4,December,7.3,5.286,14577.0,2691.8,2176,93,-1412
86514,5687538,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6875,38,10309,1,0,1,5000,936,1960,1,A2,39657,50000.0,-74.2019066176,40.5365997736,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,False,Q_3,July,5.8,6.426,14891.6,2691.8,2034,-49,-1554
86515,5687565,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6875,65,10309,2,0,2,5000,2999,2010,1,A9,39750,275000.0,-74.1999481867,40.537363516,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2127,44,-1461
86516,5687578,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6875,78,10309,1,0,1,4700,1043,1965,1,A0,39491,466000.0,-74.2007635706,40.5369339012,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1868,-215,-1720
86517,5687590,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6875,90,10309,1,0,1,4000,1112,1965,1,A0,39773,372000.0,-74.2014896904,40.5367322574,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,False,Q_4,November,6.8,6.0875,14577.0,2691.8,2150,67,-1438
86519,5688017,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6880,17,10309,2,0,2,5000,4128,2009,1,A2,39547,416650.0,-74.2035601289,40.5361384689,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,False,Q_2,April,5.0,5.9175,14963.4,2691.8,1924,-159,-1664
86520,5688023,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6880,23,10309,1,0,1,12000,2815,1978,1,A1,39547,177500.0,-74.2033480458,40.5361964859,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,0.0,False,Q_2,April,5.0,5.9175,14963.4,2691.8,1924,-159,-1664
86521,5688351,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6883,51,10309,1,0,1,2120,1700,1983,1,A5,39604,400000.0,-74.2018487825,40.5388917998,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,False,Q_2,June,5.6,6.32,14963.4,2691.8,1981,-102,-1607
86522,5688464,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6884,64,10309,1,0,1,6000,1785,1950,1,A2,39500,760000.0,-74.2009914632,40.5397387081,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1877,-206,-1711
86527,5689360,2008,HUGUENOT,01  ONE FAMILY HOMES,1,6893,60,10309,1,0,1,2800,1530,1985,1,A5,39506,415000.0,-74.204817819,40.5403522755,0.0,3.0,2.0,1.0,0.0,13.0,2.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,32.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1883,-200,-1705
86530,5630917,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6309,17,10312,2,0,2,4000,1936,1973,1,B2,39680,540000.0,-74.1902155949,40.5383270151,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2057,-26,-1531
86531,5631039,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6310,39,10312,2,0,2,4000,2950,1986,1,B2,39673,540000.0,-74.1898417752,40.5384484058,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2050,-33,-1538
86533,5631349,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6313,49,10312,2,0,2,4000,2234,1975,1,B2,39775,535000.0,-74.1914228464,40.5402848093,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,False,Q_4,November,6.8,6.0875,14577.0,2691.8,2152,69,-1436
86534,5631361,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6313,61,10312,2,0,2,4000,2234,1975,1,B2,39532,643000.0,-74.1920555586,40.5401080843,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,6.5,0.0,0.0,False,Q_1,March,5.1,5.97,14889.5,2691.8,1909,-174,-1679
86537,5631862,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6318,62,10312,2,0,2,10200,3040,1980,1,B2,39672,828500.0,-74.1946055827,40.5435265792,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2049,-34,-1539
86540,5633220,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6332,20,10312,2,0,2,4644,2230,2002,1,B2,39665,615000.0,-74.1896292349,40.5332802622,0.0,4.0,2.0,2.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,4.0,0.0,16.0,0.0,1.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2042,-41,-1546
86545,5633941,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6339,41,10312,2,0,2,5200,2568,1970,1,B2,39756,715000.0,-74.195056784,40.5415577789,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_4,November,6.8,6.0875,14577.0,2691.8,2133,50,-1455
86546,5633941,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6339,41,10312,2,0,2,5200,2568,1970,1,B2,39686,713000.0,-74.195056784,40.5415577789,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,False,Q_3,August,6.1,6.4775,14891.6,2691.8,2063,-20,-1525
86548,5656165,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6561,65,10312,2,0,2,6131,2670,1985,1,B9,39560,563802.0,-74.1872479245,40.5333555361,0.0,4.0,2.0,2.0,0.0,8.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,6.0,0.0,15.0,0.0,1.0,False,Q_2,April,5.0,5.9175,14963.4,2691.8,1937,-146,-1651
86551,5682848,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6828,48,10312,2,0,2,4118,3094,2004,1,B2,39596,712775.0,-74.1950211002,40.5354945341,0.0,1.0,1.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,7.0,1.0,0.0,16.0,0.0,1.0,False,Q_2,May,5.4,6.036,14963.4,2691.8,1973,-110,-1615
86560,5688656,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6886,56,10309,2,0,2,4481,3176,2006,1,B2,39486,850238.0,-74.2040212974,40.5375375086,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,0.0,False,Q_1,February,4.9,5.9175,14889.5,2691.8,1863,-220,-1725
86562,5689459,2008,HUGUENOT,02  TWO FAMILY HOMES,1,6894,59,10309,2,0,2,4450,2352,1985,1,B2,39743,585000.0,-74.2050826503,40.5410654558,0.0,3.0,2.0,1.0,0.0,13.6666666666667,2.0,2.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.33333333333333,1.0,30.6666666666667,0.0,0.0,False,Q_4,October,6.5,6.2,14577.0,2691.8,2120,37,-1468
86569,578321,2008,LIVINGSTON,01  ONE FAMILY HOMES,1,78,321,10310,1,0,1,4800,1112,1950,1,A2,39476,417150.0,-74.1075613139,40.6411721272,0.0,1.0,0.0,1.0,0.0,9.5,0.0,0.0,0.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.5,0.0,0.0,4.0,2.0,0.0,5.5,0.0,0.0,False,Q_1,January,5.0,5.758,14889.5,2691.8,1853,-230,-1735
